Name,Description,Link,City,Zip,Member Count,Topic Category,Topics,Past Events
Boston Evolutionary Science Meetup Group,The Boston Evolutionary Science Group is intended as a community where people passionate about evolu,https://www.meetup.com/boston-evolution-meetup-group,Cambridge,02138,39,Science & Education,"Discussion & Debate, Debate, Intellectual Discussions, Thought-Provoking Conversations, Philosophy, Data Science, Critical and Creative Thinking, Life Sciences, Knowledge Management, Critical Thinking, Education & Technology, Evolution, Knowledge Sharing","Artificial Selection - The Mechanism of A Second Pattern of Evolution (ID: 298035011, Date: 2024-01-16T18:00-05:00)"
Boston Apache Lucene and Solr Meetup,<p>This is a Meetup for developers who are currently using Apache Lucene/Solr or would like to learn,https://www.meetup.com/boston-apache-lucene-solr-meetup,Cambridge,02140,247,Technology,"Enterprise Search, Apache Solr, Text Analytics, Apache Lucene, Enterprise Architecture, User Experience, Graphical User Interfaces","Boston Apache Lucene and Solr Meetup (ID: 15452330, Date: 2010-12-14T18:30-05:00); Meetup at Basis Technology's Office Near Alewife T Station (ID: 56505112, Date: 2012-03-28T18:30-04:00); Recent developments in spatial indexing in Lucene/Solr (ID: 30741501, Date: 2012-11-01T18:30-04:00)"
Boston International/Arthouse Film Organizers,<p>A meetup site for those of us who organize events for The Boston International/Arthouse Movie Mee,https://www.meetup.com/boston-arthouse-film-organizers,Winthrop,02152,14,Hobbies & Passions,Watching Movies,"Thanks, Tom!  Dinner Party (ID: 9240109, Date: 2008-12-13T18:30-05:00); The French Connection - William Friedkin at the HFA (ID: 9622716, Date: 2009-02-20T19:00-05:00); The Class - Off the Couch presentation with discussion leader Margaret Fogel, Ph (ID: 9911308, Date: 2009-03-10T19:30-04:00)"
Boston Cross-Country Skiers and Bicyclists,"<p>We are all about gliding fun 12 months of the year, nordic skiing and snow shoeing in winter and ",https://www.meetup.com/the-boston-cross-country-skiing-meetup-group,Arlington,02476,1503,Travel & Outdoor,"Cross-Country Skiing, Snowshoeing, Backcountry Skiing, Bicycling","Great Brook Ski Touring, Sunday December 21 (ID: 9359747, Date: 2008-12-21T10:00-05:00); Great Brook Ski Touring  (ID: 9415809, Date: 2009-01-03T10:00-05:00); Sunday Waterville Valley Nordic Ski Touring (ID: 9410599, Date: 2009-01-04T09:45-05:00)"
20ish & 30ish Boston Book Club,"This group was established during the summer of 2007 as a casual, social means of discussing the boo",https://www.meetup.com/bookclub-797,Boston,02119,3910,Hobbies & Passions,"Book Club, Social, Dining Out","First meeting! (ID: 5801684, Date: 2007-06-14T19:00-04:00); First Meeting! (ID: 5852151, Date: 2007-06-30T12:00-04:00); First Meeting! (ID: 5852182, Date: 2007-06-30T12:00-04:00)"
The Boston Sustainable Food Meetup Group,"<p>Do you care about what you eat? This is a group of folks who want to support local, humanely rais",https://www.meetup.com/the-boston-sustainable-food-meetup-group,Boston,02116,1361,No category,"Sustainable Development, Farmers Market, Environment, Gardening, Foodie, Nutrition, Environmental Awareness, Organic Gardening, Community Gardening, Eco-Conscious, New Urbanism, Sustainability, Organic Foods, Green Living, Sustainable Food","Earth Day Sustainable Food Celebration (ID: 12662047, Date: 2010-04-22T19:00-04:00); Panel Discussion: Economics of Local Food in JP Tonight! (ID: 13474469, Date: 2010-05-13T19:00-04:00); The Boston Sustainable Food Meetup Group Monthly Meetup (ID: 13288046, Date: 2010-05-27T19:00-04:00)"
Boston Life Insurance Meetup Group,"Welcome to the Boston Life Insurance Meetup Group! If you're interested in Term Life Insurance, this",https://www.meetup.com/boston-life-insurance-meetup-group,Boston,02108,5,Career & Business,"Life Insurance, Professional Development, Retirement Planning, Financial Planning, Professional Networking, Entrepreneurship, Entrepreneur Networking, Social Entrepreneurship",
Boston Spiritual Guidance Meetup Group,We are committed to providing a community of support for spiritual business owners.,https://www.meetup.com/boston-spiritual-guidance-meetup-group,Boston,02108,24,Religion & Spirituality,"Spirituality, Professional Networking, Self-Help & Self-Improvement, Healthy Living, Spiritual Growth, Professional Development, Meditation, Self-Empowerment, Leadership",
Sweat It Out - Boston Meetup Group,This group is to meetup for Sauna and steam baths in Boston area for health benefits and socializing,https://www.meetup.com/sweat-it-out-boston-meetup-group,Boston,02120,28,Health & Wellbeing,"Wellness, Healthy Living, Self-Help & Self-Improvement, Weight Loss, Exercise, Boomer Wellness and Well-Being, Weight Loss Support, Healthy Weight Loss, Social Networking, Social, Like Minded People, Make New Friends, Singles, College Life, Young Professional Singles",
Supercharge and Attract Your Success Boston,"This is a vibrant, inclusive community tailored for service-based entrepreneurs and professionals, i",https://www.meetup.com/supercharge-attract-your-success-boston,Boston,02108,39,Career & Business,"Professional Networking, Entrepreneur Networking, Self Exploration, Business Referral Networking, Startup Businesses, Social Networking, Marketing, Business Strategy, Self-Help & Self-Improvement, Entrepreneurship, Small Business, Social, Small Business Marketing Strategy, Self-Empowerment","Less Fear, Overwhelm - More Confidence, Grace & Results (ID: 301129656, Date: 2024-06-19T18:30-04:00); Clearing the Path To Manifest: More Energy, Joy & Resilience (ID: 301749664, Date: 2024-06-26T18:30-04:00); Supercharge Your Success Magnet - Illuminating Your Superpower for Prosperity (ID: 301969599, Date: 2024-07-10T18:30-04:00)"
Desi (Indian) Single Parents of Boston,**Summary:** This is a group for Desi single parents from around the Greater Boston area to help eac,https://www.meetup.com/desi-single-parents-of-greater-boston,Boston,02116,202,Parents & Family,"Single Moms, Desi Singles, Single Dads, Single Parents, Active Parents","Meet & Greet (ID: 147646582, Date: 2013-10-27T13:30-04:00); Meet & Greet for new members (ID: 147913592, Date: 2013-10-29T18:30-04:00); Boston Museum of Science (ID: 148289952, Date: 2013-11-03T02:00-05:00)"
Boston Young Writers Critique Group,This group is intended for creative writers of **prose fiction** 18-35 who are dedicated to improvin,https://www.meetup.com/boston-young-writers,Cambridge,02138,148,Writing,"Short Story Writing, Fiction Writing, Creative Writing, Fiction, Writing Workshops, Novel Writing, Critique Group, Short Stories","Young Writers Meet & Greet and Group Setup (ID: 242008804, Date: 2017-08-12T15:00-04:00); First Critique Workshop (ID: 242507103, Date: 2017-09-02T15:00-04:00); Critique Workshop (ID: 243422627, Date: 2017-09-30T15:00-04:00)"
Boston Tech Solidarity Hack Night,<p>Boston Tech Solidarity folks! This is an unofficial meetup for brainstorming and building tech pr,https://www.meetup.com/boston-tech-solidarity-hack-night,Boston,02215,74,Movements & Politics,"Political Activism, Civic Hacking","Thu March 2 - First Boston Tech Solidarity Hack Night! (ID: 237735913, Date: 2017-03-02T18:30-05:00)"
Boston Product Management Association (BPMA),<p><span>Power up your career and build your network of product management and product marketing pro,https://www.meetup.com/boston-product-management-association-bpma,Boston,02108,3432,Career & Business,"Innovation, User Experience, Startup Businesses, Usability, Product Development, UX Design, Product Management, Product Marketing, Technology Startups, Agile Project Management","Setting Goals and Meaningful Metrics: What Have We Learned in 2015? (ID: 228682211, Date: 2016-02-18T18:15-05:00); Author Event and Book Signing - Understanding the Design Sprint (ID: 229485783, Date: 2016-03-24T18:15-04:00); Design Sprint Workshop: A Practitioner's Workshop Series Event (ID: 230044122, Date: 2016-04-14T11:30-04:00)"
"Cloud Security Alliance, Boston Chapter",The Cloud Security Alliance (CSA) is the world’s leading organization dedicated to defining and rais,https://www.meetup.com/cloud-security-alliance-csa-boston,Boston,02108,1381,Technology,"Network Security, Software Security, Information Security, Cloud Security, Computer Security, Cybersecurity","Adopting AWS: A Security Perspective (ID: 254891597, Date: 2018-10-09T18:00-04:00); Market of Assured & Trustworthy Complex Industrial IoT Cyber/Physical Systems (ID: 255450893, Date: 2018-11-13T18:00-05:00); Cloud App Security Maturity Model  (ID: 256470922, Date: 2018-12-04T18:00-05:00)"
Boston Fast Data Analytics Meetup,<p>People with the need to deliver lightning fast analytics on big data sets.</p>,https://www.meetup.com/boston-fast-data-analytics-meetup,Boston,02108,1709,Technology,"Database Professionals, Software Development, Data Management, Business Intelligence, Hadoop, Big Data, Database Development, Machine Learning, Data Analytics, SQL, Computer Programming, NoSQL, Data Science","Jolt your analytics with a Hybrid Happy Hour! (ID: 248661747, Date: 2018-03-14T17:30-04:00); Blazing fast SQL analytics for modern BI Apps - Happy Hour! (ID: 250547507, Date: 2018-06-07T18:00-04:00); (Webinar) Actian Vector Deep-Dive (ID: 252163776, Date: 2018-06-27T10:00-04:00)"
Boston (Bio)Pharmaceutical Consulting Meetup,"<p>This is a group for life science industry consultants to share best practices, network, collabora",https://www.meetup.com/boston-bio-pharmaceutical-consulting-meetup,Boston,02108,51,Career & Business,"Consulting, Business Referral Networking, Business Strategy, Collaboration, Knowledge Sharing, Professional Development, Professional Networking, Entrepreneurship, Life Sciences, Management Consulting, Consultants, Independent Consultant, Pharmaceutical Industry, Business Consulting, Biotechnology",
Boston's social strategy (and slightly silly) gamers,<p>Please note that you must have a recognizable picture of yourself that includes your face as one ,https://www.meetup.com/boston-social-strategy-gamers,Boston,02118,2624,Games,"Games, Strategy Games, Board Games, Social, Game Night, European Board Games, Tabletop Board Games, Gaming, Strategy Board Games, Fun Times","Meetup numero uno! (ID: 17171062, Date: 2011-04-23T13:00-04:00); Strategy Games at Pandemonium (ID: 17516672, Date: 2011-05-15T18:00-04:00); Strategy Games at Pandemonium (ID: 17516696, Date: 2011-05-15T18:00-04:00)"
Boston Speaker and Coach Financial Breakthrough Community,"Our events are now completely online due to popular demand.

Contrary to what other groups may do, w",https://www.meetup.com/boston-speaker-coach-financial-breakthrough-community,Boston,02108,22,Career & Business,"Entrepreneurship, Professional Speaking, Entrepreneur Networking, Self Exploration, Professional Networking, Business Strategy, Business Referral Networking, Small Business, Social Networking, Self-Help & Self-Improvement, Marketing, Startup Businesses, Social, Small Business Marketing Strategy, Women Entrepreneurs","Your Paid Speaker Marketing Machine – Booked & Paid to Speak on Stage & Online (ID: 300137698, Date: 2024-04-17T18:00-04:00); Your Paid Speaker Marketing Machine – Booked & Paid to Speak on Stage & Online (ID: 300560526, Date: 2024-04-24T12:00-04:00); GET BOOKED TO SPEAK ON MORE STAGES, PODCASTS, SUMMITS & MEDIA (ID: 300705604, Date: 2024-05-01T18:00-04:00)"
The Boston Japanese Anime & Films Social Group,<p><strong>The Boston Japanese Anime &amp; Film Social Group</strong> is a public social group dedic,https://www.meetup.com/bostonjapaneseanimefilmsocialgroup,Boston,02111,1458,Hobbies & Passions,"Anime, Japanese Culture, Japanese, Watching Movies, Japanese Films, Geek Culture, Manga, Outdoors, Social","Sword Of the Stranger Anime Movie at AMC Framingham (ID: 9656856, Date: 2009-02-05T19:00-05:00); BYOA Allston Meetup! (ID: 9630291, Date: 2009-02-05T20:00-05:00); BYOA Allston Meetup! (ID: 9701192, Date: 2009-02-12T20:00-05:00)"
Boston Business Networking Get Free Bitcoin for Attending,"Welcome Boston area business people, investors, entrepreneurs, and anyone looking to make good conne",https://www.meetup.com/meetup-group-ybeepijd,Jamaica Plain,02130,113,Career & Business,"Small Business, Business Referral Networking, Women Entrepreneurs, Online Marketing, Professional Networking, Small Business Marketing Strategy, Entrepreneur Networking, Investing, Real Estate Investing, Bitcoin","NYC Business Networking - Get Free Bitcoin for Attending (ID: 294142968, Date: 2023-06-15T17:00-04:00); Boston Business Networking - Get Free Bitcoin For Attending (ID: 294072985, Date: 2023-06-27T18:00-04:00); Boston Business Networking - Get Free Bitcoin For Attending (Boston Common)) (ID: 294454548, Date: 2023-07-12T12:30-04:00)"
Hardware Happy Hour 3H Boston,Sometimes the formality of meetups is too much. This group exists to socialize and show off your lat,https://www.meetup.com/boston-hardware-happy-hour,Boston,02110,118,Technology,"Entrepreneurship, Hardware Engineering, Makers, Mechanical Engineering, Hardware, Electronics, Hobby Electronics, Open Source Hardware, Hardware Hacking and Reverse Engineering, PCB Design, 3D Printing","Boston Hardware Happy Hour (3H) May 2022! (ID: 285407443, Date: 2022-05-03T19:00-04:00); Boston Hardware Happy Hour (3H) June 2022! (ID: 285958692, Date: 2022-06-07T19:00-04:00); Boston Hardware Happy Hour (3H) July 2022! (Somerville) (ID: 287004807, Date: 2022-07-12T19:00-04:00)"
Analytics and Data Science by Dataiku Boston,<p>Dataiku's jumping into Boston to gather data experts and enthusiasts together and support leaders,https://www.meetup.com/analytics-and-data-science-by-dataiku-boston,Boston,02108,469,Technology,"Artificial Intelligence, Open Source, Python, New Technology, Data Management, Big Data, Natural Language Processing, Machine Learning, Data Analytics, Data Visualization, Predictive Analytics, Neural Networks, Data Science, Deep Learning","[VIRTUAL MEETUP] Recommender Systems and Deep Models at Etsy (ID: 269958068, Date: 2020-04-17T19:00-04:00); Strategy and Marketing Attribution Models with Squarespace (ID: 270341335, Date: 2020-05-18T14:00-04:00); [VIRTUAL MEETUP] Data Driven Business Growth & Cost Reduction w/ Airbnb (ID: 270733783, Date: 2020-05-29T19:00-04:00)"
GitLab's 2020 DevOps Forum - Boston,"<p>Are you a software developer, DevOps engineer, Product Manager, Systems Administrator, Security A",https://www.meetup.com/gitlabs-2020-devops-forum-boston,Boston,02108,161,Technology,"Open Source, System Administration, Software Development, New Technology, Cloud Computing, Web Development, Virtualization, Configuration Management, Computer Programming, DevOps, Continuous Delivery, Software Development Process, Containers, DevOps Automation",
Boston Electronic Music Production Meetup,"A meetup for electronic music producers to hang out and learn from each other. All levels, DAWs, and",https://www.meetup.com/boston-electronic-music-production-meetup,Boston,02108,306,Music,"Music Production, Electronic Dance Music, Electronic Music Production, Audio Engineering, Ableton Live, MIDI Production","Let's get to know each other (ID: 267896605, Date: 2020-01-27T19:00-05:00); February Hang Out (ID: 268283522, Date: 2020-02-24T19:00-05:00); March demo and feedback session! (ID: 269005747, Date: 2020-03-10T18:00-04:00)"
